TYPEQU,REG,DEP,UU2020,AAV2020,BV2012,EPCI,DEPCOM,PRES_2016,PRES_2021
G104,76,11,CSZ,91,11315,200035715,11056,1,0
A301,76,11,CSZ,CSZ,11304,200043776,11062,1,0
E01G,76,11,11114,CSZ,11129,200043776,11063,1,0
E101,76,11,11114,CSZ,11129,200043776,11063,1,0
G103,76,11,11114,CSZ,11129,200043776,11063,1,0
D235,76,11,11102,72,11203,200035863,11067,1,0
D402,76,11,CSZ,91,11397,200035715,11068,1,0
D602,76,11,CSZ,91,11397,200035715,11068,1,0
A104,76,11,11401,91,11069,200035715,11069,1,0
A207,76,11,11401,91,11069,200035715,11069,1,0
D209,76,11,11401,91,11069,200035715,11069,1,0
F201,76,11,11401,91,11069,200035715,11069,1,0
A301,76,11,CSZ,CSZ,11049,200035707,11070,1,0
B301,76,11,CSZ,CSZ,11049,200035707,11070,1,0
B301,76,11,CSZ,CSZ,11379,200035863,11071,1,0
A507,76,11,CSZ,5,31451,200035855,11074,1,0
E101,76,11,CSZ,5,31451,200035855,11074,1,0
D233,76,11,CSZ,91,11315,200035715,11081,1,0
D232,76,11,CSZ,91,11069,200035715,11085,1,0
F113,76,11,CSZ,91,11069,200035715,11085,1,0
A206,76,11,CSZ,CSZ,11202,241100593,11086,1,0
A206,76,11,CSZ,91,11069,200035715,11088,1,0
A301,76,11,CSZ,91,11069,200035715,11088,1,0
B304,76,11,CSZ,91,11206,200071926,11090,1,0
A01G,76,11,CSZ,CSZ,9160,200043776,11091,1,0
A501,76,11,CSZ,CSZ,9160,200043776,11091,1,0
B301,76,11,CSZ,CSZ,9160,200043776,11091,1,0
D221,76,11,CSZ,CSZ,9160,200043776,11091,1,0
E101,76,11,CSZ,CSZ,9160,200043776,11091,1,0
A501,76,11,CSZ,91,11397,200035715,11095,1,0
A506,76,11,11110,91,11069,200035715,11099,1,0
D207,76,11,11110,91,11069,200035715,11099,1,0
F113,76,11,CSZ,91,11069,200035715,11102,1,0
B305,76,11,11114,CSZ,11129,200071926,11103,1,0
D303,76,11,11114,CSZ,11129,200071926,11103,1,0
A104,76,11,11205,72,11106,241100593,11106,1,0
B203,76,11,CSZ,72,11203,200035863,11111,1,0
B301,76,11,CSZ,CSZ,66136,200070365,11113,1,0
G104,76,11,CSZ,CSZ,66136,200070365,11113,1,0
A301,76,11,CSZ,CSZ,11076,200035855,11114,1,0
A507,76,11,CSZ,91,81163,200042463,11115,1,0
G102,76,11,CSZ,91,81163,200042463,11115,1,0
B301,76,11,11112,72,11262,241100593,11116,1,0
D207,76,11,11112,72,11262,241100593,11116,1,0
D235,76,11,11112,72,11262,241100593,11116,1,0
A301,76,11,CSZ,CSZ,11379,200070365,11124,1,0
F114,76,11,CSZ,CSZ,11379,200070365,11124,1,0
A205,76,11,11114,CSZ,11129,200043776,11129,1,0
E01G,76,11,11114,CSZ,11129,200043776,11129,1,0
G103,76,11,11114,CSZ,11129,200043776,11129,1,0
B311,76,11,11114,CSZ,11129,200043776,11131,1,0
A507,76,11,CSZ,72,11203,200035863,11132,1,0
B203,76,11,CSZ,72,11203,200035863,11132,1,0
G102,76,11,CSZ,72,11203,200035863,11132,1,0
D232,76,11,CSZ,91,11069,200035715,11133,1,0
D201,76,11,CSZ,CSZ,11049,200035707,11136,1,0
G102,76,11,CSZ,CSZ,11049,200035707,11136,1,0
A501,76,11,CSZ,268,11076,200035855,11138,1,0
D221,76,11,CSZ,72,11203,200035863,11140,1,0
D233,76,11,CSZ,327,11049,200035707,11141,1,0
D603,76,11,CSZ,327,11049,200035707,11141,1,0
A301,76,11,CSZ,327,11129,200071926,11142,1,0
A206,76,11,CSZ,CSZ,11202,200070365,11144,1,0
G104,76,11,11207,72,11106,241100593,11145,1,0
A507,76,11,CSZ,72,11203,200035863,11148,1,0
A501,76,11,CSZ,91,11069,200042463,11150,1,0
G103,76,11,CSZ,91,11069,200042463,11150,1,0
B203,76,11,CSZ,91,11397,200035715,11151,1,0
A301,76,11,CSZ,72,11379,200070365,11152,1,0
A01G,76,11,CSZ,72,11203,241100593,11164,1,0
A507,76,11,CSZ,CSZ,11304,200043776,11168,1,0
D235,76,11,CSZ,91,11069,200071926,11169,1,0
B103,76,11,11201,72,11262,241100593,11170,1,0
F117,76,11,11201,72,11262,241100593,11170,1,0
A301,76,11,152,72,11203,200035863,11172,1,0
A507,76,11,152,72,11203,200035863,11172,1,0
B203,76,11,152,72,11203,200035863,11172,1,0
G102,76,11,152,72,11203,200035863,11172,1,0
A501,76,11,CSZ,268,11076,200035855,11175,1,0
E101,76,11,CSZ,5,11076,200035855,11178,1,0
G102,76,11,CSZ,5,11076,200035855,11178,1,0
B310,76,11,CSZ,91,11069,200071926,11183,1,0
A01G,76,11,CSZ,CSZ,11203,200035863,11185,1,0
D231,76,11,CSZ,CSZ,11203,200035863,11185,1,0
A501,76,11,CSZ,CSZ,11129,200035863,11187,1,0
E101,76,11,CSZ,72,11379,241100593,11188,1,0
G104,76,11,CSZ,72,11379,241100593,11188,1,0
E101,76,11,CSZ,72,11315,200035715,11190,1,0
A507,76,11,CSZ,268,11076,200035855,11192,1,0
D233,76,11,CSZ,268,11076,200035855,11192,1,0
A206,76,11,CSZ,91,11069,200042463,11194,1,0
F113,76,11,CSZ,91,11069,200042463,11194,1,0
A206,76,11,CSZ,91,11315,200035715,11198,1,0
A501,76,11,CSZ,91,11315,200035715,11198,1,0
D221,76,11,CSZ,91,11069,200035715,11201,1,0
D235,76,11,CSZ,91,11069,200035715,11201,1,0
B315,76,11,457,CSZ,11202,241100593,11202,1,0
D202,76,11,11301,72,11203,200035863,11203,1,0
D214,76,11,11301,72,11203,200035863,11203,1,0
D210,76,11,11302,327,11206,200071926,11206,1,0
D211,76,11,11302,327,11206,200071926,11206,1,0
A205,76,11,CSZ,CSZ,11129,200071926,11209,1,0
D201,76,11,CSZ,CSZ,11129,200071926,11209,1,0
E101,76,11,CSZ,72,11203,200035863,11210,1,0
A301,76,11,11302,327,11206,200071926,11211,1,0
A501,76,11,CSZ,72,11203,241100593,11212,1,0
A501,76,11,CSZ,327,11206,200071926,11214,1,0
A507,76,11,CSZ,91,11069,200035715,11215,1,0
B301,76,11,CSZ,91,11069,200035715,11215,1,0
A301,76,11,CSZ,327,11206,200071926,11216,1,0
A205,76,11,CSZ,72,11262,241100593,11217,1,0
B203,76,11,CSZ,72,11262,241100593,11217,1,0
B301,76,11,CSZ,72,11262,241100593,11217,1,0
G101,76,11,CSZ,72,11262,241100593,11217,1,0
A104,76,11,CSZ,91,11069,200042463,11222,1,0
B203,76,11,CSZ,268,11076,200035855,11225,1,0
A301,76,11,CSZ,72,11203,241100593,11233,1,0
B310,76,11,CSZ,72,11203,241100593,11233,1,0
F113,76,11,CSZ,655,9185,200035707,11236,1,0
B304,76,11,11114,327,11129,200071926,11240,1,0
E01G,76,11,11114,327,11129,200071926,11240,1,0
B203,76,11,CSZ,91,11397,200035715,11251,1,0
A206,76,11,CSZ,91,11049,200035715,11253,1,0
A501,76,11,CSZ,91,11049,200035715,11253,1,0
B203,76,11,CSZ,91,11049,200035715,11253,1,0
G101,76,11,CSZ,91,11049,200035715,11253,1,0
G104,76,11,CSZ,91,11049,200035715,11253,1,0
A501,76,11,CSZ,91,11049,200035707,11254,1,0
B102,76,11,CSZ,91,11049,200035707,11254,1,0
D303,76,11,CSZ,72,11262,241100593,11255,1,0
D502,76,11,CSZ,72,11262,241100593,11255,1,0
A207,76,11,CSZ,72,11203,200035863,11256,1,0
A501,76,11,CSZ,72,11203,200035863,11256,1,0
A507,76,11,CSZ,72,11203,200035863,11256,1,0
E101,76,11,CSZ,72,11203,200035863,11256,1,0
E101,76,11,CSZ,72,11262,241100593,11258,1,0
F103,76,11,CSZ,91,11069,200035715,11259,1,0
B203,76,11,CSZ,CSZ,11129,200035863,11260,1,0
A302,76,11,11203,608,11266,241100593,11266,1,0
B304,76,11,11203,608,11266,241100593,11266,1,0
D201,76,11,11203,608,11266,241100593,11266,1,0
D203,76,11,11203,608,11266,241100593,11266,1,0
D201,76,11,CSZ,72,11203,200035863,11267,1,0
F114,76,11,CSZ,72,11203,200035863,11267,1,0
A302,76,11,11104,72,11262,241100593,11269,1,0
A206,76,11,11103,91,11069,200035715,11272,1,0
G104,76,11,11103,91,11069,200035715,11272,1,0
A206,76,11,CSZ,CSZ,66136,200070365,11276,1,0
E101,76,11,11105,91,11069,200035715,11279,1,0
F103,76,11,11105,91,11069,200035715,11279,1,0
A301,76,11,CSZ,CSZ,11203,200035715,11280,1,0
B301,76,11,CSZ,CSZ,11203,200035715,11280,1,0
D201,76,11,CSZ,CSZ,11203,200035715,11280,1,0
D602,76,11,CSZ,CSZ,11203,200035715,11280,1,0
A206,76,11,CSZ,72,11379,241100593,11285,1,0
B206,76,11,CSZ,72,11379,241100593,11285,1,0
A206,76,11,11108,91,11315,200035715,11286,1,0
B301,76,11,11108,91,11315,200035715,11286,1,0
D201,76,11,11108,91,11315,200035715,11286,1,0
A206,76,11,CSZ,91,11069,200035715,11288,1,0
B316,76,11,CSZ,91,11069,200035715,11288,1,0
D235,76,11,CSZ,91,11069,200035715,11288,1,0
A501,76,11,CSZ,91,11206,200035715,11293,1,0
A507,76,11,CSZ,91,11206,200035715,11293,1,0
D603,76,11,CSZ,72,11379,241100593,11295,1,0
D605,76,11,CSZ,72,11379,241100593,11295,1,0
A206,76,11,CSZ,72,11203,241100593,11296,1,0
A301,76,11,CSZ,72,11203,241100593,11296,1,0
A206,76,11,CSZ,CSZ,11315,200035715,11301,1,0
A507,76,11,CSZ,CSZ,11315,200035715,11301,1,0
B301,76,11,CSZ,CSZ,11315,200035715,11301,1,0
D201,76,11,CSZ,CSZ,11315,200035715,11301,1,0
D233,76,11,CSZ,CSZ,11315,200035715,11301,1,0
E01G,76,11,11111,CSZ,11304,200043776,11304,1,0
G104,76,11,CSZ,CSZ,11129,200071926,11310,1,0
A301,76,11,CSZ,72,11203,200035863,11311,1,0
A501,76,11,CSZ,72,11203,200035863,11311,1,0
A301,76,11,CSZ,268,11076,200035855,11313,1,0
B102,76,11,11108,CSZ,11315,200035715,11315,1,0
D232,76,11,CSZ,72,11379,241100593,11322,1,0
D233,76,11,CSZ,72,11379,241100593,11322,1,0
E101,76,11,CSZ,72,11379,241100593,11322,1,0
E101,76,11,CSZ,327,11206,200071926,11323,1,0
F102,76,11,CSZ,91,11206,200035715,11325,1,0
F111,76,11,CSZ,91,11206,200035715,11325,1,0
A301,76,11,CSZ,91,11069,200035715,11327,1,0
D402,76,11,CSZ,327,11206,200071926,11328,1,0
E101,76,11,CSZ,72,11203,200035863,11332,1,0
A301,76,11,CSZ,CSZ,9160,200043776,11336,1,0
B203,76,11,CSZ,CSZ,9160,200043776,11336,1,0
B203,76,11,CSZ,72,11203,200035863,11337,1,0
D221,76,11,CSZ,91,11206,200071926,11344,1,0
A506,76,11,11113,72,11262,241100593,11353,1,0
A507,76,11,CSZ,91,11206,200071926,11355,1,0
A301,76,11,CSZ,91,11049,200035715,11357,1,0
A301,76,11,CSZ,5,31582,200035855,11359,1,0
A501,76,11,CSZ,CSZ,11203,200035863,11363,1,0
A301,76,11,CSZ,72,11203,241100593,11366,1,0
B206,76,11,CSZ,91,11049,200042463,11367,1,0
B102,76,11,11107,72,11262,241100593,11369,1,0
B305,76,11,11107,72,11262,241100593,11369,1,0
B313,76,11,11107,72,11262,241100593,11369,1,0
B310,76,11,11207,72,11106,241100593,11370,1,0
E101,76,11,11207,72,11106,241100593,11370,1,0
A01G,76,11,CSZ,5,9185,200035855,11371,1,0
D221,76,11,CSZ,5,9185,200035855,11371,1,0
A301,76,11,CSZ,91,11397,200035715,11378,1,0
A01G,76,11,11202,72,11379,241100593,11379,1,0
A506,76,11,11202,72,11379,241100593,11379,1,0
A501,76,11,CSZ,CSZ,9160,200043776,11380,1,0
G102,76,11,CSZ,CSZ,11129,200071926,11381,1,0
A507,76,11,CSZ,268,11076,200035855,11382,1,0
A501,76,11,CSZ,268,11076,200035855,11383,1,0
B203,76,11,CSZ,268,11076,200035855,11383,1,0
B203,76,11,CSZ,72,11203,200035863,11390,1,0
D203,76,11,CSZ,72,11203,200035863,11390,1,0
A501,76,11,CSZ,72,11203,200035863,11392,1,0
B102,76,11,CSZ,91,11315,200035715,11396,1,0
A506,76,11,11204,91,11397,200035715,11397,1,0
B305,76,11,11204,91,11397,200035715,11397,1,0
B313,76,11,11204,91,11397,200035715,11397,1,0
F101,76,11,11204,91,11397,200035715,11397,1,0
G101,76,11,11204,91,11397,200035715,11397,1,0
G103,76,11,11204,91,11397,200035715,11397,1,0
A301,76,11,CSZ,CSZ,11202,241100593,11398,1,0
B301,76,11,CSZ,CSZ,11202,241100593,11398,1,0
D202,76,11,CSZ,CSZ,66136,200070365,11401,1,0
D235,76,11,CSZ,CSZ,66136,200070365,11401,1,0
G102,76,11,CSZ,CSZ,66136,200070365,11401,1,0
A301,76,11,CSZ,72,11203,241100593,11405,1,0
B203,76,11,CSZ,72,11203,241100593,11405,1,0
D233,76,11,CSZ,91,11069,200035715,11408,1,0
G101,76,11,CSZ,91,11069,200035715,11408,1,0
A206,76,11,11110,91,11069,200035715,11410,1,0
A301,76,11,11110,91,11069,200035715,11410,1,0
B316,76,11,11110,91,11069,200035715,11410,1,0
D233,76,11,11110,91,11069,200035715,11410,1,0
A501,76,11,CSZ,91,11069,200042463,11413,1,0
D201,76,11,CSZ,91,11069,200042463,11413,1,0
B203,76,11,11102,72,11203,241100593,11421,1,0
G104,76,11,CSZ,91,11397,200035715,11422,1,0
A301,76,11,CSZ,91,11069,200035715,11423,1,0
A206,76,11,11206,91,11069,200035715,11425,1,0
E101,76,11,11206,91,11069,200035715,11425,1,0
F102,76,11,11206,91,11069,200035715,11425,1,0
F116,76,11,11206,91,11069,200035715,11425,1,0
G102,76,11,11206,91,11069,200035715,11425,1,0
A206,76,11,CSZ,91,11069,200035715,11426,1,0
A501,76,11,CSZ,327,11206,200071926,11427,1,0
D233,76,11,CSZ,327,11206,200071926,11427,1,0
D221,76,11,11206,91,11069,200035715,11429,1,0
D231,76,11,11206,91,11069,200035715,11429,1,0
E101,76,11,11303,268,11076,200035855,11430,1,0
B316,76,11,CSZ,91,11315,200035715,11433,1,0
D201,76,11,CSZ,91,11315,200035715,11433,1,0
D221,76,11,CSZ,91,11315,200035715,11433,1,0
D221,76,11,CSZ,268,11049,200035707,11434,1,0
F102,76,11,CSZ,268,11049,200035707,11434,1,0
F116,76,11,CSZ,268,11049,200035707,11434,1,0
G102,76,11,CSZ,72,11379,200070365,11436,1,0
D242,76,11,CSZ,91,11049,200035715,11437,1,0
D232,76,11,CSZ,91,11397,200035715,11440,1,0
D402,76,11,11106,72,11106,241100593,11441,1,0
A301,76,12,CSZ,224,12145,241200567,12002,1,0
B203,76,12,CSZ,224,12145,241200567,12002,1,0
F103,76,12,CSZ,CSZ,12089,241200674,12003,1,0
F111,76,12,CSZ,CSZ,12089,241200674,12003,1,0
A501,76,12,CSZ,CSZ,12197,241200765,12011,1,0
F116,76,12,CSZ,CSZ,12197,241200765,12011,1,0
G104,76,12,CSZ,CSZ,12197,241200765,12011,1,0
D201,76,12,CSZ,CSZ,46102,200067361,12012,1,0
A01G,76,12,12302,330,12089,200067064,12013,1,0
D113,76,12,12302,330,12089,200067064,12013,1,0
G101,76,12,12302,330,12089,200067064,12013,1,0
A507,76,12,CSZ,103,12089,241200625,12016,1,0
D243,76,12,CSZ,245,12198,241200807,12021,1,0
A301,76,12,CSZ,103,12199,241200625,12024,1,0
D701,76,12,CSZ,CSZ,12208,200067163,12025,1,0
D233,76,12,CSZ,103,12120,200068484,12026,1,0
D201,76,12,CSZ,CSZ,12300,200069383,12029,1,0
F103,76,12,CSZ,CSZ,12300,200069383,12029,1,0
F113,76,12,CSZ,CSZ,12300,200069383,12029,1,0
F116,76,12,CSZ,226,12089,200067064,12030,1,0
F118,76,12,CSZ,226,12089,200067064,12030,1,0
A301,76,12,CSZ,103,12199,241200625,12031,1,0
F117,76,12,CSZ,103,12033,200067478,12033,1,0
G104,76,12,CSZ,103,12033,200067478,12033,1,0
E101,76,12,CSZ,CSZ,12164,200067171,12036,1,0
A206,76,12,CSZ,CSZ,12197,241200914,12037,1,0
B203,76,12,CSZ,CSZ,12197,241200914,12037,1,0
A507,76,12,CSZ,CSZ,12208,200067163,12039,1,0
D231,76,12,CSZ,103,12056,200068831,12043,1,0
B305,76,12,CSZ,CSZ,12208,200067163,12044,1,0
D701,76,12,CSZ,CSZ,12208,200067163,12044,1,0
A507,76,12,CSZ,103,12169,200068831,12046,1,0
F113,76,12,CSZ,103,12169,200068831,12046,1,0
A501,76,12,CSZ,CSZ,48034,200068484,12047,1,0
A507,76,12,CSZ,CSZ,48034,200068484,12047,1,0
E101,76,12,CSZ,CSZ,12164,200067171,12051,1,0
F116,76,12,CSZ,CSZ,12164,200067171,12051,1,0
B311,76,12,12106,226,46102,200067361,12052,1,0
B313,76,12,12106,226,46102,200067361,12052,1,0
G103,76,12,12106,226,46102,200067361,12052,1,0
G104,76,12,12106,226,46102,200067361,12052,1,0
A301,76,12,CSZ,245,12198,241200807,12054,1,0
E101,76,12,CSZ,245,12198,241200807,12054,1,0
A301,76,12,CSZ,CSZ,12198,200068831,12059,1,0
F103,76,12,CSZ,CSZ,12198,200068831,12059,1,0
F111,76,12,CSZ,CSZ,12198,200068831,12059,1,0
F113,76,12,CSZ,CSZ,12198,200068831,12059,1,0
G103,76,12,CSZ,CSZ,12169,200068831,12060,1,0
A301,76,12,CSZ,224,12145,241200914,12062,1,0
E101,76,12,CSZ,224,12145,241200914,12062,1,0
A506,76,12,CSZ,224,12145,241200906,12063,1,0
B316,76,12,CSZ,224,12145,241200906,12063,1,0
B203,76,12,CSZ,CSZ,12169,200068831,12065,1,0
A507,76,12,CSZ,103,12138,241200641,12066,1,0
G104,76,12,CSZ,103,12138,241200641,12066,1,0
B203,76,12,CSZ,103,12199,200068831,12068,1,0
D201,76,12,CSZ,103,12199,200068831,12068,1,0
D701,76,12,CSZ,CSZ,12208,200067163,12069,1,0
G102,76,12,CSZ,224,12145,241200567,12070,1,0
D233,76,12,CSZ,103,12202,241200658,12073,1,0
E101,76,12,CSZ,CSZ,12096,200067171,12074,1,0
A104,76,12,CSZ,103,12138,241200641,12076,1,0
D221,76,12,CSZ,103,12138,241200641,12076,1,0
E101,76,12,CSZ,528,12096,200067478,12079,1,0
A507,76,12,CSZ,CSZ,12197,200067155,12080,1,0
F201,76,12,CSZ,CSZ,12197,200067155,12080,1,0
G104,76,12,CSZ,CSZ,12197,200067155,12080,1,0
A206,76,12,12302,330,12089,200067064,12083,1,0
A507,76,12,12302,330,12089,200067064,12083,1,0
D108,76,12,12302,330,12089,200067064,12083,1,0
A206,76,12,12401,224,12145,241200567,12084,1,0
D221,76,12,12401,224,12145,241200567,12084,1,0
E101,76,12,12401,224,12145,241200567,12084,1,0
F111,76,12,CSZ,224,12145,241200567,12086,1,0
B101,76,12,12302,330,12089,200067064,12089,1,0
D107,76,12,12302,330,12089,200067064,12089,1,0
D111,76,12,12302,330,12089,200067064,12089,1,0
D203,76,12,12302,330,12089,200067064,12089,1,0
D206,76,12,12302,330,12089,200067064,12089,1,0
D304,76,12,12302,330,12089,200067064,12089,1,0
F111,76,12,12302,330,12089,200067064,12089,1,0
D605,76,12,CSZ,103,12202,241200187,12090,1,0
F102,76,12,CSZ,CSZ,12197,241200542,12092,1,0
F111,76,12,CSZ,CSZ,12197,241200542,12092,1,0
F113,76,12,CSZ,CSZ,12197,241200542,12092,1,0
G103,76,12,CSZ,CSZ,15014,200067478,12093,1,0
A01G,76,12,CSZ,CSZ,12094,200067478,12094,1,0
F104,76,12,CSZ,CSZ,12094,200067478,12094,1,0
F121,76,12,CSZ,CSZ,12094,200067478,12094,1,0
B206,76,12,12201,528,12096,200067478,12096,1,0
B315,76,12,12201,528,12096,200067478,12096,1,0
D103,76,12,12201,528,12096,200067478,12096,1,0
G101,76,12,12201,528,12096,200067478,12096,1,0
A206,76,12,CSZ,528,12096,200067478,12098,1,0
A501,76,12,CSZ,528,12096,200067478,12098,1,0
D113,76,12,CSZ,528,12096,200067478,12098,1,0
F101,76,12,CSZ,528,12096,200067478,12098,1,0
B301,76,12,12302,330,12089,200067064,12100,1,0
D108,76,12,12302,330,12089,200067064,12100,1,0
D201,76,12,12302,330,12089,200067064,12100,1,0
D233,76,12,12302,330,12089,200067064,12100,1,0
G104,76,12,CSZ,330,12089,200067064,12101,1,0
E101,76,12,CSZ,103,12202,241200658,12102,1,0
A501,76,12,CSZ,226,46102,200069383,12104,1,0
B203,76,12,CSZ,226,46102,200069383,12104,1,0
B305,76,12,CSZ,245,12300,200069383,12105,1,0
F103,76,12,CSZ,103,12033,200067478,12106,1,0
G102,76,12,CSZ,103,12033,200067478,12106,1,0
E101,76,12,CSZ,CSZ,12148,241200674,12108,1,0
F113,76,12,CSZ,CSZ,12148,241200674,12108,1,0
F111,76,12,CSZ,CSZ,12094,200067478,12110,1,0
A207,76,12,CSZ,103,12199,241200625,12111,1,0
B203,76,12,CSZ,CSZ,12164,200067171,12118,1,0
G102,76,12,CSZ,CSZ,12164,200067171,12118,1,0
A506,76,12,CSZ,CSZ,12119,200067171,12119,1,0
B308,76,12,CSZ,CSZ,12119,200067171,12119,1,0
D303,76,12,CSZ,CSZ,12119,200067171,12119,1,0
D302,76,12,12101,103,12120,200068484,12120,1,0
E01G,76,12,12101,103,12120,200068484,12120,1,0
A206,76,12,CSZ,245,12148,241200674,12121,1,0
D221,76,12,CSZ,245,12148,241200674,12121,1,0
F113,76,12,CSZ,CSZ,12145,241200906,12122,1,0
B203,76,12,CSZ,CSZ,12197,241200542,12127,1,0
D221,76,12,CSZ,CSZ,12197,241200542,12127,1,0
D303,76,12,CSZ,CSZ,12197,241200542,12127,1,0
A507,76,12,CSZ,CSZ,12198,241200807,12128,1,0
A206,76,12,CSZ,330,12089,200067064,12130,1,0
B103,76,12,CSZ,330,12089,200067064,12130,1,0
G102,76,12,CSZ,330,12089,200067064,12130,1,0
B305,76,12,12402,103,12202,241200187,12133,1,0
A301,76,12,CSZ,103,12056,200068831,12137,1,0
A506,76,12,CSZ,103,12138,241200641,12138,1,0
B316,76,12,CSZ,103,12138,241200641,12138,1,0
D242,76,12,CSZ,103,12138,241200641,12138,1,0
D302,76,12,CSZ,103,12138,241200641,12138,1,0
D303,76,12,CSZ,103,12138,241200641,12138,1,0
F113,76,12,CSZ,103,12138,241200641,12138,1,0
G103,76,12,CSZ,103,12138,241200641,12138,1,0
D233,76,12,CSZ,245,12300,200069383,12140,1,0
A207,76,12,CSZ,CSZ,12197,200067155,12141,1,0
D701,76,12,CSZ,CSZ,12197,200067155,12141,1,0
B101,76,12,12401,224,12145,241200567,12145,1,0
B301,76,12,12402,103,12202,241200187,12146,1,0
D221,76,12,12402,103,12202,241200187,12146,1,0
D201,76,12,CSZ,CSZ,12197,241200542,12149,1,0
F102,76,12,CSZ,CSZ,12197,241200542,12149,1,0
A206,76,12,CSZ,245,12300,200069383,12150,1,0
E101,76,12,CSZ,224,12208,241200914,12153,1,0
G102,76,12,CSZ,CSZ,12208,241200906,12155,1,0
A301,76,12,CSZ,CSZ,12119,200067171,12156,1,0
A205,76,12,CSZ,103,12120,200067478,12157,1,0
D221,76,12,CSZ,103,12120,200067478,12157,1,0
B313,76,12,CSZ,CSZ,12164,200067171,12164,1,0
D221,76,12,CSZ,CSZ,12164,200067171,12164,1,0
A501,76,12,CSZ,103,12138,241200641,12165,1,0
A01G,76,12,CSZ,CSZ,12300,200069383,12167,1,0
A206,76,12,CSZ,CSZ,12300,200069383,12167,1,0
A205,76,12,CSZ,CSZ,12145,241200906,12168,1,0
B316,76,12,CSZ,CSZ,12145,241200906,12168,1,0
G104,76,12,CSZ,CSZ,12145,241200906,12168,1,0
B305,76,12,CSZ,103,12169,200068831,12169,1,0
D231,76,12,CSZ,103,12169,200068831,12169,1,0
G104,76,12,CSZ,103,12169,200068831,12169,1,0
E101,76,12,CSZ,226,46102,200069383,12170,1,0
F103,76,12,CSZ,226,46102,200069383,12170,1,0
E101,76,12,CSZ,103,12138,241200641,12171,1,0
D233,76,12,CSZ,CSZ,12096,200067478,12172,1,0
D239,76,12,CSZ,CSZ,12096,200067478,12172,1,0
B301,76,12,12402,103,12202,241200187,12174,1,0
D201,76,12,12402,103,12202,241200187,12174,1,0
E101,76,12,12402,103,12202,241200187,12174,1,0
D208,76,12,12402,103,12202,241200187,12176,1,0
E101,76,12,CSZ,224,12145,241200567,12178,1,0
G104,76,12,CSZ,224,12145,241200567,12178,1,0
F103,76,12,CSZ,224,12145,241200567,12180,1,0
D231,76,12,CSZ,CSZ,12148,241200674,12181,1,0
A207,76,12,CSZ,103,12224,200068484,12182,1,0
A501,76,12,CSZ,103,12224,200068484,12182,1,0
F103,76,12,CSZ,103,12224,200068484,12182,1,0
E101,76,12,CSZ,CSZ,12197,200067155,12183,1,0
B304,76,12,CSZ,103,12185,241200658,12185,1,0
D207,76,12,CSZ,103,12185,241200658,12185,1,0
F105,76,12,CSZ,CSZ,12096,200068484,12187,1,0
A301,76,12,CSZ,103,12185,241200658,12188,1,0
B301,76,12,CSZ,CSZ,12198,200068831,12189,1,0
A207,76,12,CSZ,245,12148,241200674,12191,1,0
F103,76,12,CSZ,245,12148,241200674,12191,1,0
G104,76,12,CSZ,CSZ,12197,241200542,12197,1,0
B305,76,12,CSZ,103,12199,241200625,12199,1,0
G102,76,12,CSZ,103,12199,241200625,12199,1,0
A206,76,12,CSZ,224,12145,241200567,12200,1,0
D233,76,12,CSZ,224,12145,241200567,12200,1,0
A507,76,12,CSZ,103,12202,200067478,12201,1,0
B308,76,12,12402,103,12202,241200187,12202,1,0
C303,76,12,12402,103,12202,241200187,12202,1,0
D102,76,12,12402,103,12202,241200187,12202,1,0
F107,76,12,12402,103,12202,241200187,12202,1,0
F109,76,12,12402,103,12202,241200187,12202,1,0
D201,76,12,CSZ,CSZ,12208,200067155,12203,1,0
D303,76,12,CSZ,CSZ,12208,200067155,12203,1,0
G104,76,12,CSZ,CSZ,12208,200067155,12203,1,0
A507,76,12,CSZ,103,12148,241200674,12206,1,0
B205,76,12,12202,404,12208,200067155,12208,1,0
D206,76,12,12202,404,12208,200067155,12208,1,0
D214,76,12,12202,404,12208,200067155,12208,1,0
D703,76,12,12202,404,12208,200067155,12208,1,0
F111,76,12,CSZ,CSZ,12208,241200906,12212,1,0
F113,76,12,CSZ,CSZ,12208,241200906,12212,1,0
A501,76,12,CSZ,224,12145,241200914,12213,1,0
F106,76,12,CSZ,224,12145,241200914,12213,1,0
A507,76,12,CSZ,CSZ,12096,200067171,12214,1,0
F105,76,12,CSZ,CSZ,12096,200067171,12214,1,0
F110,76,12,CSZ,CSZ,12096,200067171,12214,1,0
G104,76,12,CSZ,CSZ,12096,200067171,12214,1,0
A507,76,12,12102,103,12138,241200641,12215,1,0
B301,76,12,12201,528,12096,200067478,12216,1,0
D701,76,12,CSZ,245,12300,200069383,12217,1,0
F116,76,12,CSZ,CSZ,12224,200068484,12219,1,0
G102,76,12,CSZ,CSZ,12145,241200906,12220,1,0
F103,76,12,CSZ,CSZ,12138,241200641,12221,1,0
F113,76,12,CSZ,CSZ,12138,241200641,12221,1,0
F116,76,12,CSZ,404,12208,200067155,12222,1,0
F106,76,12,CSZ,CSZ,12164,200067171,12223,1,0
G104,76,12,CSZ,CSZ,12164,200067171,12223,1,0
D235,76,12,CSZ,CSZ,12224,200068484,12224,1,0
A206,76,12,CSZ,224,12145,241200567,12225,1,0
F113,76,12,CSZ,CSZ,12094,200067478,12226,1,0
D303,76,12,CSZ,404,12208,200067155,12228,1,0
